Time,dataSeries.pv[1],dataSeries.pv[2],dataSeries.pv[3],dataSeries.bldg[1],dataSeries.bldg[2],dataSeries.bldg[3]
254100,-0,-0,-0,-7.87721,-89.0551,-5.78091
254100,-0,-0,-0,-7.87721,-89.0551,-5.78091
254160,-0,-0,-0,-7.72036,-82.6313,-5.87103
254160,-0,-0,-0,-7.72036,-82.6313,-5.87103
254220,-0,-0,-0,-7.5635,-76.2076,-5.96116
254220,-0,-0,-0,-7.5635,-76.2076,-5.96116
254280,-0,-0,-0,-7.40664,-69.7838,-6.05128
254280,-0,-0,-0,-7.40664,-69.7838,-6.05128
254340,-0,-0,-0,-7.24979,-63.36,-6.1414
254340,-0,-0,-0,-7.24979,-63.36,-6.1414
254400,-0,-0,-0,-7.09293,-56.9362,-6.23153
254400,-0,-0,-0,-7.09293,-56.9362,-6.23153
254460,-0,-0,-0,-6.93607,-50.5124,-6.32165
254460,-0,-0,-0,-6.93607,-50.5124,-6.32165
254520,-0,-0,-0,-6.77922,-44.0886,-6.41177
254520,-0,-0,-0,-6.77922,-44.0886,-6.41177
254580,-0,-0,-0,-6.62236,-37.6648,-6.5019
254580,-0,-0,-0,-6.62236,-37.6648,-6.5019
254640,-0,-0,-0,-6.4655,-31.2411,-6.59202
254640,-0,-0,-0,-6.4655,-31.2411,-6.59202
254700,-0,-0,-0,-6.30864,-24.8173,-6.68214
254700,-0,-0,-0,-6.30864,-24.8173,-6.68214
254760,-0,-0,-0,-6.42438,-25.4163,-6.78937
254760,-0,-0,-0,-6.42438,-25.4163,-6.78937
254820,-0,-0,-0,-6.54012,-26.0154,-6.8966
254820,-0,-0,-0,-6.54012,-26.0154,-6.8966
254880,-0,-0,-0,-6.65586,-26.6145,-7.00383
254880,-0,-0,-0,-6.65586,-26.6145,-7.00383
254940,-0,-0,-0,-6.7716,-27.2135,-7.11106
254940,-0,-0,-0,-6.7716,-27.2135,-7.11106
255000,-0,-0,-0,-6.88734,-27.8126,-7.21828
255000,-0,-0,-0,-6.88734,-27.8126,-7.21828
255060,-0,-0,-0,-7.00308,-28.4117,-7.32551
255060,-0,-0,-0,-7.00308,-28.4117,-7.32551
255120,-0,-0,-0,-7.11881,-29.0107,-7.43274
255120,-0,-0,-0,-7.11881,-29.0107,-7.43274
255180,-0,-0,-0,-7.23455,-29.6098,-7.53997
255180,-0,-0,-0,-7.23455,-29.6098,-7.53997
255240,-0,-0,-0,-7.35029,-30.2089,-7.6472
255240,-0,-0,-0,-7.35029,-30.2089,-7.6472
255300,-0,-0,-0,-7.46603,-30.8079,-7.75443
255300,-0,-0,-0,-7.46603,-30.8079,-7.75443
255360,-0,-0,-0,-7.58177,-31.407,-7.86165
255360,-0,-0,-0,-7.58177,-31.407,-7.86165
255420,-0,-0,-0,-7.69751,-32.0061,-7.96888
255420,-0,-0,-0,-7.69751,-32.0061,-7.96888
255480,-0,-0,-0,-7.81325,-32.6051,-8.07611
255480,-0,-0,-0,-7.81325,-32.6051,-8.07611
255540,-0,-0,-0,-7.92899,-33.2042,-8.18334
255540,-0,-0,-0,-7.92899,-33.2042,-8.18334
255600,-0,-0,-0,-8.04472,-33.8032,-8.29057
255600,-0,-0,-0,-8.04472,-33.8032,-8.29057
255660,-0,-0,-0,-8.01163,-34.3029,-8.01752
255660,-0,-0,-0,-8.01163,-34.3029,-8.01752
255720,-0,-0,-0,-7.97854,-34.8026,-7.74448
255720,-0,-0,-0,-7.97854,-34.8026,-7.74448
255780,-0,-0,-0,-7.94545,-35.3023,-7.47144
255780,-0,-0,-0,-7.94545,-35.3023,-7.47144
255840,-0,-0,-0,-7.91236,-35.802,-7.1984
255840,-0,-0,-0,-7.91236,-35.802,-7.1984
255900,-0,-0,-0,-7.87927,-36.3017,-6.92535
255900,-0,-0,-0,-7.87927,-36.3017,-6.92535
255960,-0,-0,-0,-7.84618,-36.8013,-6.65231
255960,-0,-0,-0,-7.84618,-36.8013,-6.65231
256020,-0,-0,-0,-7.81309,-37.301,-6.37927
256020,-0,-0,-0,-7.81309,-37.301,-6.37927
256080,5.60519e-45,7.00649e-45,7.00649e-45,-7.78,-37.8007,-6.10623
256080,5.60519e-45,7.00649e-45,7.00649e-45,-7.78,-37.8007,-6.10623
256140,5.60519e-45,7.00649e-45,7.00649e-45,-7.74691,-38.3004,-5.83319
256140,5.60519e-45,7.00649e-45,7.00649e-45,-7.74691,-38.3004,-5.83319
256200,5.60519e-45,7.00649e-45,7.00649e-45,-7.71382,-38.8001,-5.56014
256200,5.60519e-45,7.00649e-45,7.00649e-45,-7.71382,-38.8001,-5.56014
256260,5.60519e-45,7.00649e-45,7.00649e-45,-7.68073,-39.2998,-5.2871
256260,5.60519e-45,7.00649e-45,7.00649e-45,-7.68073,-39.2998,-5.2871
256320,5.60519e-45,7.00649e-45,7.00649e-45,-7.64764,-39.7994,-5.01406
256320,5.60519e-45,7.00649e-45,7.00649e-45,-7.64764,-39.7994,-5.01406
256380,5.60519e-45,7.00649e-45,7.00649e-45,-7.61455,-40.2991,-4.74101
256380,5.60519e-45,7.00649e-45,7.00649e-45,-7.61455,-40.2991,-4.74101
256440,5.60519e-45,7.00649e-45,7.00649e-45,-7.58146,-40.7988,-4.46797
256440,5.60519e-45,7.00649e-45,7.00649e-45,-7.58146,-40.7988,-4.46797
256500,5.60519e-45,7.00649e-45,7.00649e-45,-7.54837,-41.2985,-4.19493
256500,5.60519e-45,7.00649e-45,7.00649e-45,-7.54837,-41.2985,-4.19493
256560,5.60519e-45,7.00649e-45,7.00649e-45,-7.41258,-41.2133,-4.37656
256560,5.60519e-45,7.00649e-45,7.00649e-45,-7.41258,-41.2133,-4.37656
256620,5.60519e-45,7.00649e-45,7.00649e-45,-7.2768,-41.1281,-4.55818
256620,5.60519e-45,7.00649e-45,7.00649e-45,-7.2768,-41.1281,-4.55818
256680,5.60519e-45,7.00649e-45,7.00649e-45,-7.14101,-41.0429,-4.73981
256680,5.60519e-45,7.00649e-45,7.00649e-45,-7.14101,-41.0429,-4.73981
256740,5.60519e-45,7.00649e-45,7.00649e-45,-7.00523,-40.9577,-4.92144
256740,5.60519e-45,7.00649e-45,7.00649e-45,-7.00523,-40.9577,-4.92144
256800,-0,-0,-0,-6.86944,-40.8725,-5.10307
256800,-0,-0,-0,-6.86944,-40.8725,-5.10307
256860,-0,-0,-0,-6.73366,-40.7873,-5.28469
256860,-0,-0,-0,-6.73366,-40.7873,-5.28469
256920,-0,-0,-0,-6.59787,-40.7022,-5.46632
256920,-0,-0,-0,-6.59787,-40.7022,-5.46632
256980,-0,-0,-0,-6.46208,-40.617,-5.64795
256980,-0,-0,-0,-6.46208,-40.617,-5.64795
257040,-0,-0,-0,-6.3263,-40.5318,-5.82957
257040,-0,-0,-0,-6.3263,-40.5318,-5.82957
257100,-0,-0,-0,-6.19051,-40.4466,-6.0112
257100,-0,-0,-0,-6.19051,-40.4466,-6.0112
257160,-0,-0,-0,-6.05473,-40.3614,-6.19283
257160,-0,-0,-0,-6.05473,-40.3614,-6.19283
257220,-0,-0,-0,-5.91894,-40.2762,-6.37445
257220,-0,-0,-0,-5.91894,-40.2762,-6.37445
257280,-0,-0,-0,-5.78316,-40.191,-6.55608
257280,-0,-0,-0,-5.78316,-40.191,-6.55608
257340,-0,-0,-0,-5.64737,-40.1058,-6.73771
257340,-0,-0,-0,-5.64737,-40.1058,-6.73771
257400,-0,-0,-0,-5.51159,-40.0206,-6.91934
257400,-0,-0,-0,-5.51159,-40.0206,-6.91934
257460,-0,-0,-0,-5.61441,-39.5222,-7.00118
257460,-0,-0,-0,-5.61441,-39.5222,-7.00118
257520,-0,-0,-0,-5.71723,-39.0237,-7.08302
257520,-0,-0,-0,-5.71723,-39.0237,-7.08302
257580,-0,-0,-0,-5.82006,-38.5252,-7.16486
257580,-0,-0,-0,-5.82006,-38.5252,-7.16486
257640,-0,-0,-0,-5.92288,-38.0267,-7.2467
257640,-0,-0,-0,-5.92288,-38.0267,-7.2467
257700,-0,-0,-0,-6.0257,-37.5282,-7.32854
257700,-0,-0,-0,-6.0257,-37.5282,-7.32854
257760,-0,-0,-0,-6.12852,-37.0297,-7.41038
257760,-0,-0,-0,-6.12852,-37.0297,-7.41038
257820,-0,-0,-0,-6.23135,-36.5312,-7.49222
257820,-0,-0,-0,-6.23135,-36.5312,-7.49222
257880,-0,-0,-0,-6.33417,-36.0327,-7.57406
257880,-0,-0,-0,-6.33417,-36.0327,-7.57406
257940,-0,-0,-0,-6.43699,-35.5342,-7.6559
257940,-0,-0,-0,-6.43699,-35.5342,-7.6559
258000,-0,-0,-0,-6.53982,-35.0357,-7.73774
258000,-0,-0,-0,-6.53982,-35.0357,-7.73774
258060,-0,-0,-0,-6.64264,-34.5372,-7.81959
258060,-0,-0,-0,-6.64264,-34.5372,-7.81959
258120,-0,-0,-0,-6.74546,-34.0387,-7.90143
258120,-0,-0,-0,-6.74546,-34.0387,-7.90143
258180,-0,-0,-0,-6.84828,-33.5402,-7.98327
258180,-0,-0,-0,-6.84828,-33.5402,-7.98327
258240,-0,-0,-0,-6.95111,-33.0417,-8.06511
258240,-0,-0,-0,-6.95111,-33.0417,-8.06511
258300,-0,-0,-0,-7.05393,-32.5432,-8.14695
258300,-0,-0,-0,-7.05393,-32.5432,-8.14695
258360,-0,-0,-0,-7.10851,-40.5855,-16.0279
258360,-0,-0,-0,-7.10851,-40.5855,-16.0279
258420,-0,-0,-0,-7.16308,-48.6277,-23.9089
258420,-0,-0,-0,-7.16308,-48.6277,-23.9089
258480,-0,-0,-0,-7.21766,-56.67,-31.7899
258480,-0,-0,-0,-7.21766,-56.67,-31.7899
258540,-0,-0,-0,-7.27224,-64.7122,-39.6709
258540,-0,-0,-0,-7.27224,-64.7122,-39.6709
258600,-0,-0,-0,-7.32681,-72.7545,-47.5519
258600,-0,-0,-0,-7.32681,-72.7545,-47.5519
258660,-0,-0,-0,-7.38139,-80.7967,-55.4329
258660,-0,-0,-0,-7.38139,-80.7967,-55.4329
258720,-0,-0,-0,-7.43596,-88.839,-63.3138
258720,-0,-0,-0,-7.43596,-88.839,-63.3138
258780,-0,-0,-0,-7.49054,-96.8812,-71.1948
258780,-0,-0,-0,-7.49054,-96.8812,-71.1948
258840,-0,-0,-0,-7.54512,-104.923,-79.0758
258840,-0,-0,-0,-7.54512,-104.923,-79.0758
258900,-0,-0,-0,-7.59969,-112.966,-86.9568
258900,-0,-0,-0,-7.59969,-112.966,-86.9568
258960,-0,-0,-0,-7.65427,-121.008,-94.8378
258960,-0,-0,-0,-7.65427,-121.008,-94.8378
259020,-0,-0,-0,-7.70885,-129.05,-102.719
259020,-0,-0,-0,-7.70885,-129.05,-102.719
259080,-0,-0,-0,-7.76342,-137.092,-110.6
259080,-0,-0,-0,-7.76342,-137.092,-110.6
259140,-0,-0,-0,-7.818,-145.135,-118.481
259140,-0,-0,-0,-7.818,-145.135,-118.481
259200,-0,-0,-0,-7.87257,-153.177,-126.362
259200,-0,-0,-0,-7.87257,-153.177,-126.362
259260,-0,-0,-0,-9.36144,-154.982,-121.487
259260,-0,-0,-0,-9.36144,-154.982,-121.487
259320,-0,-0,-0,-10.8503,-156.787,-116.612
259320,-0,-0,-0,-10.8503,-156.787,-116.612
259380,-0,-0,-0,-12.3392,-158.592,-111.738
259380,-0,-0,-0,-12.3392,-158.592,-111.738
259440,-0,-0,-0,-13.828,-160.398,-106.863
259440,-0,-0,-0,-13.828,-160.398,-106.863
259500,-0,-0,-0,-15.3169,-162.203,-101.988
259500,-0,-0,-0,-15.3169,-162.203,-101.988
259560,-0,-0,-0,-16.8058,-164.008,-97.1138
259560,-0,-0,-0,-16.8058,-164.008,-97.1138
259620,-0,-0,-0,-18.2947,-165.813,-92.2392
259620,-0,-0,-0,-18.2947,-165.813,-92.2392
259680,-0,-0,-0,-19.7835,-167.618,-87.3645
259680,-0,-0,-0,-19.7835,-167.618,-87.3645
259740,-0,-0,-0,-21.2724,-169.423,-82.4899
259740,-0,-0,-0,-21.2724,-169.423,-82.4899
259800,-0,-0,-0,-22.7613,-171.229,-77.6152
259800,-0,-0,-0,-22.7613,-171.229,-77.6152
259860,-0,-0,-0,-24.2501,-173.034,-72.7406
259860,-0,-0,-0,-24.2501,-173.034,-72.7406
259920,-0,-0,-0,-25.739,-174.839,-67.8659
259920,-0,-0,-0,-25.739,-174.839,-67.8659
259980,-0,-0,-0,-27.2279,-176.644,-62.9913
259980,-0,-0,-0,-27.2279,-176.644,-62.9913
260040,-0,-0,-0,-28.7167,-178.449,-58.1166
260040,-0,-0,-0,-28.7167,-178.449,-58.1166
260100,-0,-0,-0,-30.2056,-180.254,-53.242
260100,-0,-0,-0,-30.2056,-180.254,-53.242
260160,-0,-0,-0,-38.0232,-176.342,-54.5782
260160,-0,-0,-0,-38.0232,-176.342,-54.5782
260220,-0,-0,-0,-45.8409,-172.429,-55.9145
260220,-0,-0,-0,-45.8409,-172.429,-55.9145
260280,-0,-0,-0,-53.6585,-168.516,-57.2507
260280,-0,-0,-0,-53.6585,-168.516,-57.2507
260340,-0,-0,-0,-61.4761,-164.603,-58.587
260340,-0,-0,-0,-61.4761,-164.603,-58.587
260400,-0,-0,-0,-69.2937,-160.69,-59.9232
260400,-0,-0,-0,-69.2937,-160.69,-59.9232
260460,-0,-0,-0,-77.1114,-156.777,-61.2595
260460,-0,-0,-0,-77.1114,-156.777,-61.2595
260520,-0,-0,-0,-84.929,-152.864,-62.5957
260520,-0,-0,-0,-84.929,-152.864,-62.5957
260580,-0,-0,-0,-92.7466,-148.951,-63.932
260580,-0,-0,-0,-92.7466,-148.951,-63.932
260640,-0,-0,-0,-100.564,-145.038,-65.2682
260640,-0,-0,-0,-100.564,-145.038,-65.2682
260700,-0,-0,-0,-108.382,-141.125,-66.6045
260700,-0,-0,-0,-108.382,-141.125,-66.6045
260760,-0,-0,-0,-116.199,-137.213,-67.9407
260760,-0,-0,-0,-116.199,-137.213,-67.9407
260820,-0,-0,-0,-124.017,-133.3,-69.277
260820,-0,-0,-0,-124.017,-133.3,-69.277
260880,-0,-0,-0,-131.835,-129.387,-70.6132
260880,-0,-0,-0,-131.835,-129.387,-70.6132
260940,-0,-0,-0,-139.652,-125.474,-71.9495
260940,-0,-0,-0,-139.652,-125.474,-71.9495
261000,-0,-0,-0,-147.47,-121.561,-73.2857
261000,-0,-0,-0,-147.47,-121.561,-73.2857
261060,-0,-0,-0,-140.346,-118.689,-71.7655
261060,-0,-0,-0,-140.346,-118.689,-71.7655
261120,-0,-0,-0,-133.222,-115.817,-70.2452
261120,-0,-0,-0,-133.222,-115.817,-70.2452
261180,-0,-0,-0,-126.098,-112.945,-68.725
261180,-0,-0,-0,-126.098,-112.945,-68.725
261240,-0,-0,-0,-118.974,-110.073,-67.2048
261240,-0,-0,-0,-118.974,-110.073,-67.2048
261300,-0,-0,-0,-111.85,-107.202,-65.6845
261300,-0,-0,-0,-111.85,-107.202,-65.6845
261360,-0,-0,-0,-104.726,-104.33,-64.1643
261360,-0,-0,-0,-104.726,-104.33,-64.1643
261420,-0,-0,-0,-97.6017,-101.458,-62.6441
261420,-0,-0,-0,-97.6017,-101.458,-62.6441
261480,-0,-0,-0,-90.4776,-98.5861,-61.1239
261480,-0,-0,-0,-90.4776,-98.5861,-61.1239
261540,-0,-0,-0,-83.3536,-95.7142,-59.6036
261540,-0,-0,-0,-83.3536,-95.7142,-59.6036
261600,-0,-0,-0,-76.2295,-92.8424,-58.0834
261600,-0,-0,-0,-76.2295,-92.8424,-58.0834
261660,-0,-0,-0,-69.1055,-89.9705,-56.5632
261660,-0,-0,-0,-69.1055,-89.9705,-56.5632
261720,-0,-0,-0,-61.9814,-87.0987,-55.0429
261720,-0,-0,-0,-61.9814,-87.0987,-55.0429
261780,-0,-0,-0,-54.8574,-84.2268,-53.5227
261780,-0,-0,-0,-54.8574,-84.2268,-53.5227
261840,-0,-0,-0,-47.7334,-81.3549,-52.0025
261840,-0,-0,-0,-47.7334,-81.3549,-52.0025
261900,-0,-0,-0,-40.6093,-78.4831,-50.4822
261900,-0,-0,-0,-40.6093,-78.4831,-50.4822
261960,-0,-0,-0,-42.3738,-77.3803,-51.545
261960,-0,-0,-0,-42.3738,-77.3803,-51.545
262020,-0,-0,-0,-44.1384,-76.2774,-52.6078
262020,-0,-0,-0,-44.1384,-76.2774,-52.6078
262080,-0,-0,-0,-45.9029,-75.1746,-53.6705
262080,-0,-0,-0,-45.9029,-75.1746,-53.6705
262140,-0,-0,-0,-47.6674,-74.0717,-54.7333
262140,-0,-0,-0,-47.6674,-74.0717,-54.7333
262200,-0,-0,-0,-49.432,-72.9689,-55.7961
262200,-0,-0,-0,-49.432,-72.9689,-55.7961
262260,-0,-0,-0,-51.1965,-71.8661,-56.8588
262260,-0,-0,-0,-51.1965,-71.8661,-56.8588
262320,-0,-0,-0,-52.961,-70.7632,-57.9216
262320,-0,-0,-0,-52.961,-70.7632,-57.9216
262380,-0,-0,-0,-54.7255,-69.6604,-58.9844
262380,-0,-0,-0,-54.7255,-69.6604,-58.9844
262440,-0,-0,-0,-56.4901,-68.5575,-60.0472
262440,-0,-0,-0,-56.4901,-68.5575,-60.0472
262500,-0,-0,-0,-58.2546,-67.4547,-61.1099
262500,-0,-0,-0,-58.2546,-67.4547,-61.1099
262560,-0,-0,-0,-60.0191,-66.3519,-62.1727
262560,-0,-0,-0,-60.0191,-66.3519,-62.1727
262620,-0,-0,-0,-61.7837,-65.249,-63.2355
262620,-0,-0,-0,-61.7837,-65.249,-63.2355
262680,-0,-0,-0,-63.5482,-64.1462,-64.2982
262680,-0,-0,-0,-63.5482,-64.1462,-64.2982
262740,-0,-0,-0,-65.3127,-63.0433,-65.361
262740,-0,-0,-0,-65.3127,-63.0433,-65.361
262800,-0,-0,-0,-67.0773,-61.9405,-66.4238
262800,-0,-0,-0,-67.0773,-61.9405,-66.4238
262860,-0,-0,-0,-64.322,-62.2636,-66.7506
262860,-0,-0,-0,-64.322,-62.2636,-66.7506
262920,-0,-0,-0,-61.5667,-62.5867,-67.0775
262920,-0,-0,-0,-61.5667,-62.5867,-67.0775
262980,-0,-0,-0,-58.8115,-62.9098,-67.4044
262980,-0,-0,-0,-58.8115,-62.9098,-67.4044
263040,-0,-0,-0,-56.0562,-63.2329,-67.7312
263040,-0,-0,-0,-56.0562,-63.2329,-67.7312
263100,-0,-0,-0,-53.3009,-63.5559,-68.0581
263100,-0,-0,-0,-53.3009,-63.5559,-68.0581
263160,-0,-0,-0,-50.5457,-63.879,-68.3849
263160,-0,-0,-0,-50.5457,-63.879,-68.3849
263220,-0,-0,-0,-47.7904,-64.2021,-68.7118
263220,-0,-0,-0,-47.7904,-64.2021,-68.7118
263280,-0,-0,-0,-45.0351,-64.5252,-69.0387
263280,-0,-0,-0,-45.0351,-64.5252,-69.0387
263340,-0,-0,-0,-42.2799,-64.8483,-69.3655
263340,-0,-0,-0,-42.2799,-64.8483,-69.3655
263400,-0,-0,-0,-39.5246,-65.1714,-69.6924
263400,-0,-0,-0,-39.5246,-65.1714,-69.6924
263460,-0,-0,-0,-36.7693,-65.4945,-70.0192
263460,-0,-0,-0,-36.7693,-65.4945,-70.0192
263520,-0,-0,-0,-34.0141,-65.8176,-70.3461
263520,-0,-0,-0,-34.0141,-65.8176,-70.3461
263580,-0,-0,-0,-31.2588,-66.1407,-70.673
263580,-0,-0,-0,-31.2588,-66.1407,-70.673
263640,-0,-0,-0,-28.5035,-66.4637,-70.9998
263640,-0,-0,-0,-28.5035,-66.4637,-70.9998
263700,-0,-0,-0,-25.7483,-66.7868,-71.3267
263700,-0,-0,-0,-25.7483,-66.7868,-71.3267
263760,-0,-0,-0,-32.7968,-68.3835,-75.1755
263760,-0,-0,-0,-32.7968,-68.3835,-75.1755
263820,-0,-0,-0,-39.8454,-69.9801,-79.0244
263820,-0,-0,-0,-39.8454,-69.9801,-79.0244
263880,-0,-0,-0,-46.8939,-71.5768,-82.8733
263880,-0,-0,-0,-46.8939,-71.5768,-82.8733
263940,-0,-0,-0,-53.9424,-73.1734,-86.7221
263940,-0,-0,-0,-53.9424,-73.1734,-86.7221
264000,-0,-0,-0,-60.991,-74.7701,-90.571
264000,-0,-0,-0,-60.991,-74.7701,-90.571
264060,-0,-0,-0,-68.0395,-76.3667,-94.4198
264060,-0,-0,-0,-68.0395,-76.3667,-94.4198
264120,-0,-0,-0,-75.0881,-77.9634,-98.2687
264120,-0,-0,-0,-75.0881,-77.9634,-98.2687
264180,-0,-0,-0,-82.1366,-79.56,-102.118
264180,-0,-0,-0,-82.1366,-79.56,-102.118
264240,-0,-0,-0,-89.1852,-81.1567,-105.966
264240,-0,-0,-0,-89.1852,-81.1567,-105.966
264300,-0,-0,-0,-96.2337,-82.7533,-109.815
264300,-0,-0,-0,-96.2337,-82.7533,-109.815
264360,-0,-0,-0,-103.282,-84.35,-113.664
264360,-0,-0,-0,-103.282,-84.35,-113.664
264420,-0,-0,-0,-110.331,-85.9466,-117.513
264420,-0,-0,-0,-110.331,-85.9466,-117.513
264480,-0,-0,-0,-117.379,-87.5433,-121.362
264480,-0,-0,-0,-117.379,-87.5433,-121.362
264540,-0,-0,-0,-124.428,-89.1399,-125.211
264540,-0,-0,-0,-124.428,-89.1399,-125.211
264600,-0,-0,-0,-131.476,-90.7366,-129.06
264600,-0,-0,-0,-131.476,-90.7366,-129.06
264660,-0,-0,-0,-132.312,-89.706,-128.57
264660,-0,-0,-0,-132.312,-89.706,-128.57
264720,-0,-0,-0,-133.148,-88.6755,-128.081
264720,-0,-0,-0,-133.148,-88.6755,-128.081
264780,-0,-0,-0,-133.983,-87.645,-127.592
264780,-0,-0,-0,-133.983,-87.645,-127.592
264840,-0,-0,-0,-134.819,-86.6144,-127.103
264840,-0,-0,-0,-134.819,-86.6144,-127.103
264900,-0,-0,-0,-135.654,-85.5839,-126.613
264900,-0,-0,-0,-135.654,-85.5839,-126.613
264960,-0,-0,-0,-136.49,-84.5533,-126.124
264960,-0,-0,-0,-136.49,-84.5533,-126.124
265020,-0,-0,-0,-137.326,-83.5228,-125.635
265020,-0,-0,-0,-137.326,-83.5228,-125.635
265080,-0,-0,-0,-138.161,-82.4923,-125.146
265080,-0,-0,-0,-138.161,-82.4923,-125.146
265140,-0,-0,-0,-138.997,-81.4617,-124.656
265140,-0,-0,-0,-138.997,-81.4617,-124.656
265200,-0,-0,-0,-139.832,-80.4312,-124.167
265200,-0,-0,-0,-139.832,-80.4312,-124.167
265260,-0,-0,-0,-140.668,-79.4006,-123.678
265260,-0,-0,-0,-140.668,-79.4006,-123.678
265320,-0,-0,-0,-141.504,-78.3701,-123.189
265320,-0,-0,-0,-141.504,-78.3701,-123.189
265380,-0,-0,-0,-142.339,-77.3395,-122.699
265380,-0,-0,-0,-142.339,-77.3395,-122.699
265440,-0,-0,-0,-143.175,-76.309,-122.21
265440,-0,-0,-0,-143.175,-76.309,-122.21
265500,-0,-0,-0,-144.01,-75.2785,-121.721
265500,-0,-0,-0,-144.01,-75.2785,-121.721
265560,-0,-0,-0,-138.386,-75.2581,-146.132
265560,-0,-0,-0,-138.386,-75.2581,-146.132
265620,-0,-0,-0,-132.761,-75.2377,-170.542
265620,-0,-0,-0,-132.761,-75.2377,-170.542
265680,-0,-0,-0,-127.137,-75.2173,-194.953
265680,-0,-0,-0,-127.137,-75.2173,-194.953
265740,-0,-0,-0,-121.512,-75.1969,-219.364
265740,-0,-0,-0,-121.512,-75.1969,-219.364
265800,-0,-0,-0,-115.888,-75.1766,-243.775
265800,-0,-0,-0,-115.888,-75.1766,-243.775
265860,-0,-0,-0,-110.263,-75.1562,-268.185
265860,-0,-0,-0,-110.263,-75.1562,-268.185
265920,-0,-0,-0,-104.639,-75.1358,-292.596
265920,-0,-0,-0,-104.639,-75.1358,-292.596
265980,-0,-0,-0,-99.0144,-75.1154,-317.007
265980,-0,-0,-0,-99.0144,-75.1154,-317.007
266040,-0,-0,-0,-93.3899,-75.095,-341.418
266040,-0,-0,-0,-93.3899,-75.095,-341.418
266100,-0,-0,-0,-87.7653,-75.0746,-365.829
266100,-0,-0,-0,-87.7653,-75.0746,-365.829
266160,-0,-0,-0,-82.1408,-75.0543,-390.239
266160,-0,-0,-0,-82.1408,-75.0543,-390.239
266220,-0,-0,-0,-76.5163,-75.0339,-414.65
266220,-0,-0,-0,-76.5163,-75.0339,-414.65
266280,-0,-0,-0,-70.8918,-75.0135,-439.061
266280,-0,-0,-0,-70.8918,-75.0135,-439.061
266340,-0,-0,-0,-65.2673,-74.9931,-463.472
266340,-0,-0,-0,-65.2673,-74.9931,-463.472
266400,-0,-0,-0,-59.6428,-74.9727,-487.882
266400,-0,-0,-0,-59.6428,-74.9727,-487.882
266460,-0,-0,-0,-59.7825,-71.5845,-456.617
266460,-0,-0,-0,-59.7825,-71.5845,-456.617
266520,-0,-0,-0,-59.9222,-68.1964,-425.351
266520,-0,-0,-0,-59.9222,-68.1964,-425.351
266580,-0,-0,-0,-60.062,-64.8082,-394.086
266580,-0,-0,-0,-60.062,-64.8082,-394.086
266640,-0,-0,-0,-60.2017,-61.42,-362.82
266640,-0,-0,-0,-60.2017,-61.42,-362.82
266700,-0,-0,-0,-60.3414,-58.0318,-331.555
266700,-0,-0,-0,-60.3414,-58.0318,-331.555
266760,-0,-0,-0,-60.4812,-54.6436,-300.289
266760,-0,-0,-0,-60.4812,-54.6436,-300.289
266820,-0,-0,-0,-60.6209,-51.2554,-269.024
266820,-0,-0,-0,-60.6209,-51.2554,-269.024
266880,-0,-0,-0,-60.7606,-47.8672,-237.758
266880,-0,-0,-0,-60.7606,-47.8672,-237.758
266940,-0,-0,-0,-60.9004,-44.4791,-206.493
266940,-0,-0,-0,-60.9004,-44.4791,-206.493
267000,-0,-0,-0,-61.0401,-41.0909,-175.227
267000,-0,-0,-0,-61.0401,-41.0909,-175.227
267060,-0,-0,-0,-61.1798,-37.7027,-143.962
267060,-0,-0,-0,-61.1798,-37.7027,-143.962
267120,-0,-0,-0,-61.3195,-34.3145,-112.696
267120,-0,-0,-0,-61.3195,-34.3145,-112.696
267180,-0,-0,-0,-61.4593,-30.9263,-81.4304
267180,-0,-0,-0,-61.4593,-30.9263,-81.4304
267240,-0,-0,-0,-61.599,-27.5381,-50.1649
267240,-0,-0,-0,-61.599,-27.5381,-50.1649
267300,-0,-0,-0,-61.7387,-24.1499,-18.8994
267300,-0,-0,-0,-61.7387,-24.1499,-18.8994
267360,-0,-0,-0,-61.615,-30.4096,-23.3944
267360,-0,-0,-0,-61.615,-30.4096,-23.3944
267420,-0,-0,-0,-61.4913,-36.6692,-27.8894
267420,-0,-0,-0,-61.4913,-36.6692,-27.8894
267480,-0,-0,-0,-61.3676,-42.9289,-32.3844
267480,-0,-0,-0,-61.3676,-42.9289,-32.3844
267540,-0,-0,-0,-61.2439,-49.1885,-36.8795
267540,-0,-0,-0,-61.2439,-49.1885,-36.8795
267600,-0,-0,-0,-61.1202,-55.4482,-41.3745
267600,-0,-0,-0,-61.1202,-55.4482,-41.3745
267660,-0,-0,-0,-60.9965,-61.7078,-45.8695
267660,-0,-0,-0,-60.9965,-61.7078,-45.8695
267720,-0,-0,-0,-60.8728,-67.9675,-50.3646
267720,-0,-0,-0,-60.8728,-67.9675,-50.3646
267780,-0,-0,-0,-60.7492,-74.2271,-54.8596
267780,-0,-0,-0,-60.7492,-74.2271,-54.8596
267840,-0,-0,-0,-60.6255,-80.4867,-59.3546
267840,-0,-0,-0,-60.6255,-80.4867,-59.3546
267900,-0,-0,-0,-60.5018,-86.7464,-63.8496
267900,-0,-0,-0,-60.5018,-86.7464,-63.8496
267960,-0,-0,-0,-60.3781,-93.006,-68.3447
267960,-0,-0,-0,-60.3781,-93.006,-68.3447
